index,DonBosco_Temp,DonBosco_RH,Nord_Temp,Nord_RH,Nord_Pressure,Nord_Precip,Nord_Radiation,Ost_Temp,Ost_RH,Ost_Pressure,Sud_Temp,Sud_RH,West_Temp,West_RH
2019-01-09,1.1083333333333332,80.45833333333333,1.0083333333333333,79.04166666666667,965.35,0.0,47.074999999999996,1.1166666666666667,85.33333333333333,960.9041666666667,0.6625,78.79166666666667,1.325,80.0909090909091
2019-01-10,1.2875,70.45833333333333,1.0625,68.5,972.4666666666667,0.0,50.29583333333333,1.1166666666666667,79.79166666666667,968.1708333333332,0.8624999999999999,71.875,1.4791666666666667,71.375
2019-01-11,0.2041666666666667,54.166666666666664,-0.075,54.75,979.1666666666666,0.0,93.88333333333334,-0.19166666666666665,57.416666666666664,974.9666666666667,-0.1875,55.875,0.3666666666666667,56.125
2019-01-12,0.5041666666666667,68.625,0.625,63.125,975.8625000000001,0.0,75.29166666666667,0.5083333333333334,73.79166666666667,971.5958333333333,0.16249999999999998,68.20833333333333,0.8333333333333334,68.45833333333333
2019-01-13,2.620833333333333,75.58333333333333,2.716666666666667,72.29166666666667,966.7541666666666,0.0,77.78750000000001,2.283333333333333,86.83333333333333,962.375,1.9124999999999999,74.70833333333333,2.8874999999999997,77.08333333333333
2019-01-14,4.658333333333333,66.83333333333333,4.3374999999999995,69.08333333333333,961.7916666666666,0.016666666666666666,80.29166666666667,4.229166666666667,77.25,957.4083333333333,4.179166666666666,66.83333333333333,4.916666666666667,67.91304347826087
2019-01-15,1.3625,70.91666666666667,0.8565217391304347,72.04347826086956,975.2739130434783,0.0,76.2304347826087,0.8958333333333334,81.0,971.1416666666668,0.9416666666666668,70.16666666666667,1.4333333333333333,73.29166666666667
2019-01-16,0.7374999999999999,83.16666666666667,0.9375,76.33333333333333,974.3291666666668,0.0,28.625,0.7416666666666667,91.375,970.0458333333332,0.01250000000000003,79.25,0.8208333333333333,83.79166666666667
2019-01-17,3.404166666666667,76.29166666666667,4.870833333333334,63.5,969.7208333333333,0.0,87.78333333333335,3.795833333333333,84.0,965.3958333333334,2.9375,74.25,3.6208333333333336,76.875
2019-01-18,2.433333333333333,77.45833333333333,2.5,72.375,975.2458333333334,0.043750000000000004,38.50833333333333,2.2916666666666665,84.79166666666667,971.0958333333333,2.2916666666666665,78.29166666666667,2.6374999999999997,72.26315789473684
2019-01-19,-1.7708333333333333,77.54166666666667,-1.7791666666666666,71.29166666666667,979.2916666666666,0.0,32.9625,-1.8833333333333335,87.29166666666667,974.9916666666667,-1.9124999999999999,78.04166666666667,-1.6500000000000001,78.08333333333333
2019-01-20,-0.5125,78.91666666666667,-0.27083333333333337,70.41666666666667,975.7208333333333,0.0,101.23333333333333,-0.6458333333333334,90.0,971.4250000000001,-0.5916666666666667,77.54166666666667,-0.26666666666666666,77.83333333333333
2019-01-21,-0.41250000000000003,82.70833333333333,-0.13749999999999998,77.0,979.6750000000001,0.0,20.754166666666666,-0.5499999999999999,93.29166666666667,975.4708333333333,-0.3625,78.0,-0.25,84.04166666666667
2019-01-22,-1.5,82.41666666666667,-1.2666666666666666,74.29166666666667,972.9875000000001,0.0,49.583333333333336,-1.6083333333333334,91.625,968.6374999999999,-1.4124999999999999,77.875,-1.2166666666666666,81.95833333333333
2019-01-23,-3.220833333333333,91.875,-2.8043478260869565,83.8695652173913,962.1,0.04521739130434783,16.59565217391304,-3.3083333333333336,99.25,957.6458333333334,-3.0875,86.875,-2.9583333333333335,91.20833333333333
2019-01-24,-1.25,84.79166666666667,-0.9833333333333333,79.58333333333333,964.6708333333332,0.004166666666666667,51.0,-1.3375000000000001,94.41666666666667,960.2083333333334,-1.2083333333333333,81.5,-0.9041666666666667,84.58333333333333
2019-01-25,-2.75,75.58333333333333,-2.125,69.95833333333333,970.2875,0.0,96.09166666666665,-3.025,86.75,966.0208333333334,-3.1333333333333333,76.75,-2.158333333333333,73.58333333333333
2019-01-26,-3.35,74.875,-2.5458333333333334,66.83333333333333,969.9875000000001,0.0,69.99166666666666,-3.5041666666666664,84.25,965.6458333333334,-3.6125000000000003,74.0,-2.670833333333333,73.08333333333333
2019-01-27,-1.5125,82.33333333333333,-0.7208333333333332,76.70833333333333,961.1625,0.0,61.84166666666667,-1.5875000000000001,93.54166666666667,956.6625,-1.9500000000000002,80.29166666666667,-0.9125,81.83333333333333
2019-01-28,2.0875,92.45833333333333,2.6458333333333335,82.33333333333333,957.0791666666668,0.01875,49.0875,1.8791666666666667,99.95833333333333,952.6291666666666,1.8583333333333334,91.45833333333333,2.5083333333333333,84.41176470588235
2019-01-29,1.5416666666666667,78.16666666666667,1.6041666666666667,73.58333333333333,966.0291666666667,0.0,96.14583333333333,1.5208333333333333,84.5,961.6125000000001,1.5958333333333332,78.08333333333333,1.625,78.66666666666667
2019-01-30,0.6875,87.33333333333333,1.1375,79.95833333333333,962.3041666666667,0.0,90.7625,0.7000000000000001,97.16666666666667,957.9,0.6791666666666667,84.66666666666667,0.9625,86.83333333333333
2019-01-31,-1.4166666666666667,95.25,-0.8708333333333335,90.16666666666667,963.4250000000001,0.0020833333333333333,46.76666666666667,-1.5125,100.0,959.0416666666666,-1.5999999999999999,92.33333333333333,-1.0958333333333334,93.61904761904762
2019-02-01,0.3958333333333333,92.66666666666667,0.4875,88.0,961.9833333333332,0.014583333333333332,48.61666666666667,0.2833333333333333,100.0,957.5333333333333,0.3958333333333333,91.16666666666667,0.6625,91.95833333333333
2019-02-02,6.904166666666666,90.79166666666667,6.3,88.70833333333333,959.2375000000001,0.02916666666666667,58.13333333333333,7.125,99.20833333333333,954.8041666666667,6.6499999999999995,90.66666666666667,7.095833333333334,90.5
2019-02-03,7.183333333333334,82.83333333333333,7.1875,79.625,964.6125000000001,0.04750000000000001,59.17083333333333,7.3374999999999995,92.83333333333333,960.3000000000001,7.066666666666666,83.41666666666667,7.358333333333333,82.04166666666667
2019-02-04,3.716666666666667,53.833333333333336,3.9791666666666665,51.833333333333336,985.6041666666666,0.0,129.80833333333334,3.720833333333333,58.166666666666664,981.6083333333332,3.2541666666666664,58.666666666666664,4.116666666666666,52.791666666666664
2019-02-05,1.0875000000000001,77.79166666666667,1.1416666666666666,71.91666666666667,987.7624999999999,0.0,95.47083333333335,0.8208333333333333,90.625,983.7583333333333,0.8291666666666666,77.0,1.3333333333333333,75.54166666666667
2019-02-06,0.21250000000000005,79.625,0.32083333333333336,74.875,987.2166666666667,0.0,132.61666666666667,-0.054166666666666675,89.25,983.1166666666667,-0.43750000000000006,79.08333333333333,0.375,80.25
2019-02-07,-0.8791666666666668,83.75,-0.6541666666666667,78.33333333333333,981.15,0.0,126.575,-1.1500000000000001,94.04166666666667,976.9333333333334,-1.6083333333333334,82.875,-0.6249999999999999,83.45833333333333
2019-02-08,1.5208333333333333,80.0,1.7333333333333334,75.625,980.9625,0.0,113.7625,1.25,91.08333333333333,976.7041666666668,0.9708333333333333,79.16666666666667,1.7750000000000001,79.70833333333333
2019-02-09,2.0749999999999997,81.625,2.2041666666666666,78.25,977.8874999999999,0.0,116.70833333333333,1.6833333333333333,92.625,973.7125,1.425,80.33333333333333,2.1791666666666667,82.33333333333333
