ds,pm10,pm25,pm1,year,dayofyear,Julian,temp_max,temp_min,temp_sred,max-min_temp,tlak_max,tlak_min,tlak_sred,max-min_tlak,rv_max,rv_min,rv_sred,max-min_rv,m/s,l/m2,E_0,E_C,E_E,E_ENE,E_ESE,E_N,E_NE,E_NEE,E_NNE,E_NNW,E_NW,E_S,E_SE,E_SSE,E_SSW,E_SW,E_W,E_WNW,E_WSW,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,season_fall,season_spring,season_summer,season_winter,trend,weekly,yearly
2009-03-12,64.89792862,54.50053899,34.06109614,2009,337,2455168,4.5,-0.4,3.4,4.9,1000.3,996.6,998.2,3.7,98,92,95,6,0.3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19.966921391988613,0.1532407832680234,0.8673171375381278
2009-03-13,19.6972323,13.63716347,11.68191414,2009,72,2454903,14.6,2.4,9.4,12.2,1004.0,998.8,1000.8,5.2,52,39,46,13,1.4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.964153533345506,-0.2438133379570808,0.5690644413576024
2009-03-14,32.24138493,24.60084419,22.95834098,2009,73,2454904,14.9,0.3,7.6,14.6,1007.0,1004.3,1005.3,2.7,83,35,60,48,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.9613856747024,-0.3308059560743091,0.2746890153559859
2009-03-15,26.67468471,20.53687535,17.34163106,2009,74,2454905,16.3,2.7,9.5,13.6,1008.8,1004.4,1006.1,4.4,85,40,67,45,1.1,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.958617816059284,-0.12784135795890736,-0.010697577075922457
2009-03-16,20.5726204,14.80239304,14.16137806,2009,75,2454906,13.3,3.3,8.8,10.0,1013.6,1011.6,1012.3,2.0,87,47,66,40,0.6,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.955849957416177,0.6744763141050322,-0.2822183313404508
2009-03-17,26.09617554,19.49121854,17.09811731,2009,76,2454907,13.2,2.4,7.0,10.8,1015.0,1010.2,1012.4,4.8,79,39,63,40,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.953082098773066,-0.28109766563873984,-0.5353900635840492
2009-03-18,15.48519713,10.72337332,8.670362628,2009,77,2454908,13.5,0.4,8.4,13.1,1009.8,1006.5,1007.7,3.3,68,19,41,49,3.7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.95031424012996,0.15584122025418298,-0.7662691847405068
2009-03-19,21.43128324,15.1896426,11.62811388,2009,78,2454909,8.7,2.5,3.3,6.2,1006.1,1003.1,1004.9,3.0,83,70,78,13,1.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.94754638148685,0.153240783270327,-0.9715794212762958
2009-03-20,15.27641266,15.87627028,14.05525847,2009,79,2454910,6.5,-1.5,3.1,8.0,1008.5,1006.7,1007.7,1.8,67,60,64,7,5.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.944778522843738,-0.24381333795476104,-1.1488175092769268
2009-03-21,13.34981086,14.97087732,12.56825628,2009,80,2454911,7.5,1.1,3.7,6.4,1006.8,1005.9,1006.5,0.9,72,46,56,26,6.6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.94201066420063,-0.3308059560742252,-1.2963336008781676
2009-03-22,28.76100845,20.95736861,15.00367512,2009,81,2454912,12.2,-0.2,5.6,12.4,1005.6,1000.6,1002.7,5.0,71,29,52,42,0.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.939242805557523,-0.12784135795861176,-1.4133839323020478
2009-03-23,29.11462033,19.23284711,18.67459031,2009,82,2454913,16.6,-1.2,9.5,17.8,999.5,988.3,994.0,11.2,77,21,46,56,1.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.93647494691441,0.6744763141049065,-1.5001541854817535
2009-03-24,8.623189419,9.403924472,5.857856746,2009,83,2454914,10.9,2.9,3.9,8.0,990.2,981.4,986.2,8.8,85,72,80,13,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.9337070882713,-0.28109766563959804,-1.5577529029533856
2009-03-25,21.06496828,16.67278737,15.06887052,2009,84,2454915,7.8,-1.9,4.3,9.7,994.6,991.7,993.4,2.9,69,43,58,26,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.93093922962819,0.15584122025341168,-1.5881752595834926
2009-03-26,24.51995257,15.40930979,15.12125535,2009,85,2454916,12.2,-1.8,4.3,14.0,998.4,991.0,994.5,7.4,85,62,76,23,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.928171370985083,0.1532407832689182,-1.59423842557401
2009-03-27,25.08532423,14.48529412,14.64154412,2009,86,2454917,14.8,-0.7,9.4,15.5,995.9,994.3,994.9,1.6,95,43,64,52,1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.925403512341976,-0.2438133379556664,-1.5794906444044736
2009-03-28,26.393523,17.03527169,13.62683438,2009,87,2454918,18.8,6.0,13.6,12.8,994.3,993.0,993.5,1.3,70,45,55,25,1.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.922635653698862,-0.3308059560741413,-1.5480969696309135
2009-03-29,18.94894408,14.46936543,12.35186873,2009,88,2454919,14.4,9.4,11.6,5.0,990.8,987.7,988.8,3.1,94,74,84,20,1.3,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.919867795055755,-0.12784135795734364,-1.5047053305734504
2009-03-30,15.31775143,14.74243516,12.7835794,2009,89,2454920,11.6,7.9,9.9,3.7,1005.1,995.3,1000.5,9.8,80,66,71,14,1.7,3.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.917099936412644,0.674476314104781,-1.4542972068600784
2009-03-31,47.13813912,40.05016722,27.82939974,2009,90,2454921,10.6,8.1,8.8,2.5,1006.5,1005.6,1005.9,0.9,95,62,75,33,1.6,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.914332077769537,-0.2810976656396846,-1.4020276669233913
2009-04-01,67.3055971,65.17647059,51.92655572,2009,4,2454835,-1.4,-10.3,-6.8,8.9,1005.9,1003.5,1004.4,2.4,91,65,82,26,0.266666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.911564219126426,0.15584122025332503,-1.3530598515477683
2009-04-02,40.37363859,31.04226879,27.17253839,2009,35,2454866,7.5,1.3,3.0,6.2,987.3,984.3,985.4,3.0,98,82,92,16,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.908796360483315,0.15324078326931606,-1.3123991507623407
2009-04-03,30.06359734,25.76502732,23.75227687,2009,63,2454894,10.1,6.3,8.3,3.8,994.0,982.4,988.4,11.6,100,88,94,12,1.2,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.906028501840208,-0.24381333795657198,-1.284732325811469
2009-04-04,32.99007607,24.09606044,22.12731523,2009,94,2454925,21.2,8.5,13.6,12.7,1002.7,1002.1,1002.5,0.6,96,48,75,48,1.650312493,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.903260643197097,-0.33080595607523533,-1.2742766679177189
2009-04-05,20.37208018,15.05102041,8.983236152,2009,124,2454955,22.1,6.6,15.2,15.5,1002.4,999.1,1001.3,3.3,84,37,61,47,1.2,1.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.90049278455399,-0.1278413579594442,-1.2846439672166465
2009-04-06,25.05186574,20.2119883,16.93459993,2009,155,2454986,18.6,12.5,13.6,6.1,998.3,997.0,997.5,1.3,86,59,72,27,1.2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19.89772492591088,0.6744763141049548,-1.3187235986841155
2009-04-07,29.7517255,18.64086409,19.78041757,2009,185,2455016,28.1,18.9,21.9,9.2,995.9,994.7,995.2,1.2,89,68,79,21,0.0,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.894957067267768,-0.2810976656390462,-1.3785884316776533
2009-04-08,13.11451601,11.48673545,8.577482956,2009,216,2455047,24.3,16.5,20.2,7.8,1000.4,997.1,998.4,3.3,94,59,78,35,0.9,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.89218920862466,0.15584122025323832,-1.4654265545651037
2009-04-09,12.81450025,9.862132353,9.549632353,2009,247,2455078,26.0,16.2,19.7,9.8,996.1,993.8,995.3,2.3,81,62,71,19,2.4,3.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19.88942134998155,0.15324078326971388,-1.5795009979960128
2009-04-10,31.03344926,22.20298834,20.99507928,2009,277,2455108,21.7,4.5,12.2,17.2,1001.2,999.3,1000.2,1.9,97,38,73,59,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.88665349133844,-0.24381333795747748,-1.7201387646891497
2009-04-11,24.24772904,23.63832464,19.63868416,2009,308,2455139,5.7,0.8,3.5,4.9,987.2,985.1,986.4,2.1,96,77,87,19,0.6,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.883885632695332,-0.3308059560767796,-1.885749557273052
2009-04-12,28.8560779,27.18356773,17.47779423,2009,338,2455169,6.5,4.5,5.6,2.0,996.5,993.0,994.3,3.5,93,77,83,16,3.3,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19.88111777405222,-0.1278413579581761,-2.073873666963566
2009-04-13,34.51417215,19.07858072,18.31012071,2009,103,2454934,20.1,11.2,15.2,8.9,992.6,991.4,991.8,1.2,64,40,51,24,3.697876828,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.878349915409114,0.6744763141048291,-2.281257573428739
2009-04-14,41.21090198,25.81922938,23.56859921,2009,104,2454935,20.2,9.7,13.7,10.5,994.8,992.2,993.3,2.6,88,49,74,39,0.695335682,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.875582056766003,-0.2810976656391327,-2.503954938209899
2009-04-15,35.56544691,21.52625821,24.12944394,2009,105,2454936,22.7,6.1,14.4,16.6,997.8,997.2,997.5,0.6,89,38,64,51,0.595733303,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.872814198122892,0.15584122025462463,-2.737449877274192
2009-04-16,28.94520893,15.31949754,21.21929026,2009,106,2454937,23.8,6.1,14.3,17.7,998.3,995.3,996.7,3.0,88,27,62,61,1.466666667,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.870046339479785,0.15324078327021082,-2.9767986973954033
2009-04-17,20.32242819,6.483058868,6.576457229,2009,107,2454938,20.5,9.0,14.6,11.5,996.2,993.9,994.8,2.3,86,34,60,52,1.302294547,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.867278480836674,-0.24381333795515767,-3.21678569760446
2009-04-18,18.08906817,16.58322904,17.43209435,2009,108,2454939,21.4,8.6,14.5,12.8,1000.4,997.6,998.6,2.8,73,42,61,31,0.703972721,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.864510622193567,-0.3308059560746174,-3.452088189122302
2009-04-19,23.80927355,22.50373972,16.40172059,2009,109,2454940,16.9,10.2,13.4,6.7,1004.6,1002.5,1003.7,2.1,91,67,79,24,0.874872157,5.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.861742763550456,-0.1278413579578805,-3.6774455888097317
2009-04-20,20.87195838,20.417802,17.21758082,2009,110,2454941,20.2,11.6,14.9,8.6,1005.4,1003.6,1004.4,1.8,97,60,81,37,1.084515376,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.858974904907345,0.6744763141047038,-3.8878273016166105
2009-04-21,18.90381393,9.929398986,10.15568429,2009,111,2454942,18.5,12.9,16.6,5.6,1001.6,999.4,1000.5,2.2,87,41,64,46,3.138953009,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.856207046264238,-0.28109766563847083,-4.078594131287859
2009-04-22,24.64551342,15.74625519,14.5047808,2009,112,2454943,21.0,12.5,14.8,8.5,1000.7,1000.0,1000.3,0.7,83,39,55,44,2.314057241,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.853439187621127,0.1558412202523804,-4.245648145098038
2009-04-23,18.47304531,14.45816957,10.35741018,2009,113,2454944,12.6,7.6,10.8,5.0,1004.3,1000.6,1002.8,3.7,78,71,74,7,1.864718122,4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.850671328978017,0.15324078326870288,-4.38556626223559
2009-04-24,26.33024666,18.69309052,17.51472951,2009,114,2454945,19.0,8.8,12.2,10.2,1005.1,1003.9,1004.5,1.2,88,44,67,44,1.302220822,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.84790347033491,-0.24381333795802437,-4.495713326201658
2009-04-25,27.48193926,18.70673953,15.67788899,2009,115,2454946,21.5,5.0,13.8,16.5,1005.0,1003.8,1004.3,1.2,85,41,65,44,0.771584988,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.8451356116918,-0.33080595607571134,-4.57433104449033
2009-04-26,30.22725038,21.76576577,20.6592219,2009,116,2454947,20.4,8.1,15.5,12.3,1004.4,1001.8,1003.1,2.6,67,48,58,19,0.874872157,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.84236775304869,-0.12784135795758497,-4.620599914921062
2009-04-27,28.24130263,19.86437613,16.91375881,2009,117,2454948,21.7,11.5,17.4,10.2,1000.8,993.9,997.4,6.9,73,48,57,25,1.445246143,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.83959989440558,0.6744763141050018,-4.634672084921891
2009-04-28,25.34372003,19.95019369,16.18108058,2009,118,2454949,18.8,12.2,13.7,6.6,993.0,991.9,992.5,1.1,87,83,84,4,1.923612299,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.83683203576247,-0.2810976656385808,-4.617673982648508
2009-04-29,16.74864584,12.26227133,12.47282609,2009,119,2454950,17.3,11.4,13.2,5.9,994.0,992.7,993.2,1.3,91,74,85,17,1.027950333,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.834064177119362,0.15584122025376662,-4.571678489785357
2009-04-30,24.26191338,18.82451565,15.34376747,2009,120,2454951,18.5,8.5,12.4,10.0,996.3,994.9,995.4,1.4,91,67,83,24,0.8,12.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.83129631847625,0.15324078326910076,-4.499647366772762
2009-05-01,68.48925146,67.30245232,49.04545455,2009,5,2454836,-1.5,-9.9,-6.1,8.4,1003.1,1000.3,1001.4,2.8,91,70,81,21,0.639785093,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.828528459833144,-0.24381333795570453,-4.405345563229566
2009-05-02,24.99746222,15.86142322,13.74531835,2009,36,2454867,14.9,0.0,8.2,14.9,989.8,989.1,989.5,0.7,98,63,81,35,1.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.825760601190034,-0.3308059560756274,-4.293229921164025
2009-05-03,23.04510215,19.95892457,12.75443511,2009,64,2454895,9.0,7.3,8.5,1.7,972.3,966.3,969.0,6.0,95,76,89,19,1.8,12.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.822992742546923,-0.12784135795871301,-4.168315579321197
2009-05-04,35.91715906,24.54154192,21.73181223,2009,95,2454926,22.7,6.7,14.2,16.0,1004.0,1002.0,1002.8,2.0,92,38,67,54,0.874872157,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.820224883903816,0.6744763141047518,-4.0360240889652665
2009-05-05,20.50517384,13.92439244,9.726471118,2009,125,2454956,18.8,10.3,13.2,8.5,1005.3,1004.0,1004.5,1.3,71,38,59,33,0.7,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.817457025260705,-0.2810976656386907,-3.9020178327740496
2009-05-06,26.04479253,16.02012809,12.48627881,2009,156,2454987,22.6,12.1,18.6,10.5,995.9,993.9,994.9,2.0,86,60,71,26,1.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19.814689166617594,0.15584122025515285,-3.772025781300664
2009-05-07,26.88753184,18.34057184,15.81900452,2009,186,2455017,28.5,16.8,22.0,11.7,994.8,993.1,993.8,1.7,91,50,73,41,0.0,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.811921307974487,0.1532407832694986,-3.6516659115088563
2009-05-08,27.52699704,18.8995649,14.04097172,2009,217,2455048,24.9,18.5,20.6,6.4,1002.5,1001.6,1002.1,0.9,88,57,71,31,2.2,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.809153449331376,-0.24381333795534602,-3.5462697401331154
2009-05-09,10.8858673,6.465596753,7.001845018,2009,248,2455079,19.3,12.4,15.0,6.9,1006.5,1004.6,1005.6,1.9,74,56,67,18,2.3,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19.80638559068827,-0.3308059560750933,-3.4607143863651233
2009-05-10,59.58911318,30.18751106,23.45657173,2009,278,2455109,23.1,8.6,15.0,14.5,1004.3,1003.7,1004.0,0.6,93,51,79,42,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.803617727136544,-0.12784135795744475,-3.3992673744937623
2009-05-11,31.87165313,30.14497878,20.48789111,2009,309,2455140,10.5,4.0,6.2,6.5,995.3,988.7,991.8,6.6,94,71,85,23,1.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.80084986358482,0.6744763141051745,-3.3654490230957497
2009-05-12,26.03367103,22.31965287,13.50153735,2009,339,2455170,7.2,3.7,4.7,3.5,1004.4,1001.0,1002.4,3.4,91,70,81,21,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19.798082000033094,-0.28109766563954897,-3.3619167538763715
2009-05-13,41.0891242,31.64755917,25.78110556,2009,133,2454964,19.2,13.0,14.7,6.2,1004.8,1002.3,1003.5,2.5,90,70,78,20,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.79531413648137,0.15584122025290864,-3.390375005360319
2009-05-14,48.23957983,36.8873214,29.40325497,2009,134,2454965,23.2,12.8,17.4,10.4,999.8,995.8,997.3,4.0,89,62,80,27,0.3,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.79254627292965,0.15324078326999555,-3.4515136735676117
2009-05-15,41.65583924,32.05552491,24.71496874,2009,135,2454966,22.6,11.7,17.0,10.9,996.8,995.0,996.0,1.8,91,54,78,37,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.789778409377924,-0.24381333795625149,-3.5449771464116098
2009-05-16,33.75295978,27.15439856,22.70197487,2009,136,2454967,27.0,11.0,19.8,16.0,1001.2,998.0,999.3,3.2,89,40,66,49,0.6,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.7870105458262,-0.33080595607455915,-3.6693650764789925
2009-05-17,52.41516333,38.74014304,33.02785924,2009,137,2454968,26.6,13.0,20.8,13.6,1004.5,1001.3,1002.6,3.2,78,54,69,24,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.784242682274474,-0.12784135795617663,-3.822265075845721
2009-05-18,57.9883948,41.99236502,35.12899709,2009,138,2454969,29.6,15.4,23.1,14.2,1001.3,1000.3,1000.8,1.0,76,47,65,29,0.1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.78147481872275,0.674476314105348,-4.000316545732085
2009-05-19,31.57628235,24.33862434,21.59277504,2009,139,2454970,27.1,16.4,23.3,10.7,1004.0,1002.8,1003.5,1.2,63,51,58,12,2.4,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.778706955171025,-0.2810976656388871,-4.199303902462815
