ds,pm1_prophet_trend,pm1_prophet_seasonality_weekly,pm1_prophet_seasonality_yearly,pm25_prophet_trend,pm25_prophet_seasonality_weekly,pm25_prophet_seasonality_yearly,pm10_prophet_trend,pm10_prophet_seasonality_weekly,pm10_prophet_seasonality_yearly
2009-04-22,19.853439187621127,0.1558412202523804,-4.245648145098038,26.0704713885784,0.02668022944210854,-5.800780683372086,32.91719768273034,0.2669997865512676,-4.096570841541322
2009-04-23,19.850671328978017,0.15324078326870288,-4.38556626223559,26.067894804268327,0.14817663145666113,-6.0383125749578594,32.91451782668081,0.3248727673647943,-4.227880801020801
2009-04-24,19.84790347033491,-0.24381333795802437,-4.495713326201658,26.06531821995825,-0.31112945662344255,-6.242192165297517,32.91183797063128,0.2083063786962856,-4.348961501750765
2009-04-25,19.8451356116918,-0.33080595607571134,-4.57433104449033,26.062741635648177,-0.3022748217586633,-6.408832693271247,32.90915811458175,-0.6215796844354059,-4.458073881376239
2009-04-26,19.84236775304869,-0.12784135795758497,-4.620599914921062,26.060165051338107,0.3070602052687359,-6.535777251224929,32.906478258532225,-0.10462524419713501,-4.554044394639161
2009-04-27,19.83959989440558,0.6744763141050018,-4.634672084921891,26.05758846702803,0.5460069068452945,-6.621783095821249,32.90379840248269,0.42357878922187175,-4.636319843284028
2009-04-28,19.83683203576247,-0.2810976656385808,-4.617673982648508,26.055011882717956,-0.41451969463287625,-6.6668675642022155,32.90111854643316,-0.4975527932049395,-4.704998852061305
2009-04-29,19.834064177119362,0.15584122025376662,-4.571678489785357,26.05243529840788,0.026680229443025387,-6.672313997862891,32.898438690383635,0.2669997865518315,-4.760838709946062
2009-04-30,19.83129631847625,0.15324078326910076,-4.499647366772762,26.049858714097805,0.14817663145676133,-6.64063732471891,32.8957588343341,0.32487276736508397,-4.805237134018205
2009-05-01,19.828528459833144,-0.24381333795570453,-4.405345563229566,26.047282129787728,-0.3111294566218482,-6.575510212152829,32.89307897828457,0.208306378698748,-4.840189369962706
2009-05-02,19.825760601190034,-0.3308059560756274,-4.293229921164025,26.044705545477655,-0.30227482175917747,-6.4816519413382245,32.89039912223504,-0.6215796844349589,-4.868221889993641
2009-05-03,19.822992742546923,-0.12784135795871301,-4.168315579321197,26.04212896116758,0.3070602052677707,-6.364683327593543,32.88771926618551,-0.10462524419852562,-4.892304758593231
2009-05-04,19.820224883903816,0.6744763141047518,-4.0360240889652665,26.039552376857507,0.5460069068446347,-6.230952086477344,32.88503941013598,0.42357878922045555,-4.915745482324091
2009-05-05,19.817457025260705,-0.2810976656386907,-3.9020178327740496,26.036975792547434,-0.41451969463309335,-6.087333987306027,32.882359554086456,-0.4975527932053802,-4.942067817509678
2009-05-06,19.814689166617594,0.15584122025515285,-3.772025781300664,26.034399208237357,0.026680229443942206,-5.941015915460595,32.879679698036924,0.2669997865523953,-4.974879557135046
2009-05-07,19.811921307974487,0.1532407832694986,-3.6516659115088563,26.031822623927283,0.14817663145686147,-5.799267557486619,32.87699984198739,0.3248727673653737,-5.017733737293279
2009-05-08,19.809153449331376,-0.24381333795534602,-3.5462697401331154,26.02924603961721,-0.31112945662133873,-5.669208810062797,32.874319985937866,0.2083063786995932,-5.0739879798245235
2009-05-09,19.80638559068827,-0.3308059560750933,-3.4607143863651233,26.026669455307136,-0.3022748217585328,-5.557580182502248,32.871640129888334,-0.6215796844345016,-5.146666811312691
