,Ost_8010_208,DonBosco_8020_110,DonBosco_8020_119,DonBosco_8020_122,DonBosco_8053_111,Nord_8010_205,Ost_8010_209,Ost_8010_213,Ost_8010_214,Nord_8020_102,West_8020_103,Sud_8020_107,Sud_8041_218,Ost_8041_221,Nord_8045_203,Nord_8051_101,D_NO2,D_PM10K,N_NO2,N_O3,N_PM10K,O_NO2,O_PM10K,S_NO2,S_O3,S_PM10K,W_NO2,W_PM10K,year,dayofyear,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,season_fall,season_spring,season_summer,season_winter,N_Ox,S_Ox,holiday,holiday_school,DonBosco_RH,DonBosco_Temp,Nord_Precip,Nord_Pressure,Nord_RH,Nord_Temp,Nord_Winddirection,Nord_Windspeed,Sud_RH,Sud_Temp,Sud_Winddirection,Sud_Windspeed,West_RH,West_Temp,West_Winddirection,West_Windspeed,Ost_Pressure,Ost_RH,Ost_Temp,Ost_Winddirection,Ost_Windspeed,Cloud_Cover_Mean,Temperature_Air_2m_Max_Day_Time,Temperature_Air_2m_Min_Night_Time,Wind_Speed_10m_Mean,D_NO,D_NOX,N_NO,N_NOX,Nord_Radiation,Nord_peek_wind_speed,O_NO,O_NOX,Ost_peek_wind_speed,S_NO,Sud_peek_wind_speed,W_NO,W_NOX,West_peek_wind_speed
2018-01-21,859.0,716.0,644.0,949.0,670.0,469.0,433.0,437.0,552.0,933.0,1195.0,591.0,272.0,850.0,525.0,819.0,62.623337,31.977083,40.538017,14.974958,24.021856,51.710793,22.534552,46.2531,7.774709700000002,36.440342,47.20957,26.388716,2018,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,55.512975,54.02780970000001,0,0,80.959625,0.3886088,0.0,970.5984,77.134834,0.6879963,225.02351,0.61949396,82.83788,-0.11056787,199.84721,0.33816016,77.12345,0.7652464,208.8243,0.39313284,966.35944,73.953026,0.30487883,164.84207,0.2926081,0.4667754,278.7358,270.4139,1.7574689,38.130434782608695,51.82608695652174,4.173913043478261,15.608695652173912,76.25833333333334,2.5625,7.565217391304348,20.91304347826087,2.4375,17.217391304347824,2.9875000000000003,7.739130434782608,20.434782608695652,3.095833333333333
2018-01-22,1266.0,1056.0,903.0,1427.0,1017.0,917.0,694.0,707.0,856.0,1426.0,1609.0,1045.0,528.0,1432.0,959.0,1355.0,38.934788,22.342916,21.633892000000003,28.922588,17.149313,27.785435,22.534552,26.188274,26.769518,22.276052,25.071068,18.4836,2018,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,50.55648,52.95779200000001,0,0,71.315445,2.1972,0.0,967.0364,72.46942,2.0405936,233.29475,0.5987673,73.234825,2.0682888,256.17737,0.9050663,68.2487,2.4128144,224.0197,0.804712,962.7868,67.065094,2.2126424,214.41675,0.5488518,0.85179114,276.63324,270.05295,1.0487214,56.391304347826086,71.73913043478261,4.739130434782608,18.52173913043478,73.26666666666667,1.6041666666666667,22.47826086956522,39.95652173913044,1.7791666666666668,19.217391304347824,1.8333333333333333,15.08695652173913,28.91304347826087,1.825
2018-01-23,1271.0,1069.0,905.0,1416.0,1006.0,913.0,695.0,700.0,862.0,1389.0,1606.0,1042.0,519.0,1407.0,963.0,1333.0,51.980335,28.847292,30.272790000000004,32.471706,17.651692999999995,42.07046500000001,37.404873,32.95152,29.034105,27.270433,33.472266999999995,21.67776,2018,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,62.744496,61.985625,0,0,73.783806,1.0286855,0.0,974.69196,73.351875,1.2059859,189.72453,0.43553177,73.327126,1.0496407,148.2082,0.57830167,69.82418,1.3574911,186.08466,0.43522003,970.5769,67.529305,1.031503,167.10733,0.45642993,0.5281572,281.10092,270.69406,1.0660245,115.0,126.26086956521739,23.391304347826086,41.608695652173914,88.08749999999999,1.5208333333333333,57.69565217391305,73.1304347826087,1.5208333333333333,83.47826086956522,1.2416666666666667,32.73913043478261,50.47826086956522,1.4208333333333334
2018-01-24,1301.0,1091.0,915.0,1405.0,1012.0,944.0,710.0,723.0,870.0,1427.0,1639.0,1049.0,520.0,1434.0,1003.0,1405.0,65.36325,55.497005,43.37776,7.4647774999999985,39.44465,51.55427,64.15037,51.660362,5.5604157,60.56482,46.886806,41.41208,2018,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,50.84253750000001,57.2207777,0,0,77.941246,2.9495535,0.0,982.66486,75.98153,3.0540056,237.25252,0.41439477,78.0691,2.651244,198.9232,0.30496544,74.20069,3.2649233,212.1242,0.29565838,978.6565,70.48117,2.910061,159.55261,0.34241882,0.397417,280.92432,269.98193,0.9545261,141.69565217391303,148.34782608695653,35.82608695652174,53.04347826086956,96.30833333333334,1.9916666666666665,88.0,98.82608695652173,1.2375,141.91304347826087,0.9333333333333332,64.82608695652173,77.78260869565217,1.2708333333333333
2018-01-25,1320.0,1085.0,927.0,1416.0,1026.0,928.0,719.0,738.0,868.0,1427.0,1634.0,1047.0,516.0,1440.0,994.0,1385.0,65.91905,47.039173,46.34586,7.445375999999999,34.23663,53.822945,51.79862,49.687126,5.754988,61.75054599999999,50.09336,37.92633,2018,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,53.79123600000001,55.442114,0,0,82.55331,1.9344068,0.0,987.8802,79.93709,2.522368,251.26465,0.88078934,83.058846,1.1207951,192.4209,0.36005238,79.70152,2.135475,187.8715,0.40813425,983.9349,75.91916,1.7345725,232.48988,0.36859718,0.6403238,281.08875,269.70663,1.03673,154.2608695652174,158.0,47.65217391304348,62.391304347826086,104.97500000000001,1.75,71.04347826086956,82.34782608695652,1.1958333333333335,139.1304347826087,0.8708333333333332,65.3913043478261,77.04347826086956,1.2416666666666667
2018-01-26,1352.0,1144.0,967.0,1514.0,1089.0,959.0,733.0,757.0,886.0,1530.0,1735.0,1102.0,565.0,1497.0,1040.0,1467.0,65.33125,51.425777,45.584038,5.102146,40.08578,48.200798,45.12405,53.35100600000001,5.0339800000000015,59.19395400000001,47.09736,43.46068,2018,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50.686184,58.384986,0,0,85.15713,1.8529104,0.0,981.6162,83.43298,2.2003877,231.76192,0.73441046,84.77814,1.2283541,184.91347,0.28779277,82.595116,2.0724814,192.38783,0.3729833,977.5364,78.265594,1.75324,205.88928,0.3859079,0.77248096,282.36493,270.38654,0.99787,171.0,171.52173913043478,49.82608695652174,62.43478260869565,66.14583333333333,1.5250000000000001,74.21739130434783,82.78260869565217,1.2,123.0,0.8375,79.0,88.65217391304348,1.0708333333333333
2018-01-27,998.0,906.0,819.0,1122.0,855.0,629.0,509.0,587.0,619.0,1157.0,1338.0,818.0,407.0,924.0,727.0,1063.0,65.56333000000001,69.527,42.73044,2.3206413,54.82477,44.352123,59.802746,47.38771,1.9264252,73.16591,48.6015,58.270355,2018,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,45.0510813,49.3141352,0,0,86.3866,2.1863563,0.0,979.2651,84.993324,2.4975045,235.55934,0.510528,87.04068,1.455001,177.07664,0.28193614,84.54773,2.5105357,221.21306,0.26682743,975.1805,80.12583,2.123967,206.45457,0.32692364,0.6834261,279.12888,270.46237,0.781116,30.52173913043478,42.869565217391305,9.565217391304348,20.565217391304348,25.554166666666664,1.55,14.0,25.956521739130434,1.4625000000000001,7.782608695652174,1.25,11.695652173913043,24.869565217391305,1.4541666666666666
2018-01-28,875.0,685.0,639.0,859.0,638.0,477.0,430.0,427.0,452.0,900.0,1137.0,569.0,250.0,657.0,541.0,800.0,34.940909999999995,27.88397800000001,24.75632,7.434694,27.69449,28.217144,25.616388,26.486146999999995,7.209648599999999,25.324488,29.680548,31.684626,2018,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,32.191014,33.695795600000004,0,0,95.29771,-0.29086798,0.0,989.3352,93.73828,0.08860016,104.17423,0.54350525,95.569664,-0.15566814,116.8197,0.32543403,94.24645,0.06086651,168.71114,0.4717319,985.4737,91.76193,-0.39755556,163.36829,0.4333627,0.6212725,282.61356,271.29196,1.3798597,29.434782608695652,41.47826086956522,22.652173913043477,34.26086956521739,75.625,1.7375,16.565217391304348,30.304347826086957,1.6708333333333334,17.0,1.4583333333333333,17.434782608695652,29.956521739130434,1.4875
2018-01-29,1265.0,1081.0,900.0,1415.0,1016.0,917.0,699.0,696.0,828.0,1450.0,1612.0,1069.0,522.0,1399.0,988.0,1405.0,34.63169,28.940315,30.738844,3.6810265,34.75989000000001,32.622368,28.49679,30.851625,2.4642258,26.759490000000003,30.597822,31.924683,2018,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,34.4198705,33.3158508,0,0,94.409996,0.3622184,0.0,992.51385,92.19141,1.0493469,175.05498,0.64609915,96.361664,0.3582386,158.82791,0.4386007,92.39953,0.91246986,181.99976,0.46087673,988.79865,94.50351,0.20451404,227.25404,0.4276321,0.26826936,286.96088,271.6076,1.792972,191.91304347826087,190.30434782608697,64.69565217391305,78.6086956521739,117.39166666666667,1.7416666666666665,125.1304347826087,128.34782608695653,1.1875,130.47826086956522,0.8541666666666666,106.78260869565217,113.6086956521739,1.0375
2018-01-30,1300.0,1073.0,912.0,1426.0,1005.0,946.0,709.0,709.0,841.0,1447.0,1624.0,1067.0,524.0,1407.0,979.0,1376.0,71.11228,57.32397,51.32498,6.0545550000000015,39.942528,54.69976800000001,58.381092,52.93348,4.309625,55.27597,54.554245,52.947727,2018,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,57.379535,57.24310500000001,0,0,78.062225,4.8653035,0.0,987.1987,72.5088,6.0834765,193.60168,0.5429282,82.689156,4.2101617,163.31656,0.24779701,76.13891,5.0926337,214.03703,0.20598258,983.3096,76.78791,4.8691225,182.09967,0.2617279,0.56963545,284.98703,272.83566,1.1968842,120.22727272727273,149.17391304347825,21.652173913043477,35.73913043478261,115.66666666666667,2.3166666666666664,56.69565217391305,72.73913043478261,2.1166666666666667,105.04347826086956,2.0458333333333334,27.043478260869566,42.91304347826087,2.954166666666667
2018-01-31,1323.0,1090.0,921.0,1438.0,1028.0,941.0,719.0,721.0,868.0,1446.0,1658.0,1068.0,537.0,1440.0,993.0,1398.0,69.29429,37.140945,35.00788,29.559793,21.05147,51.635685,34.7067,43.893566,14.657223000000002,38.19422,39.38334,27.20104000000001,2018,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,64.567673,58.550789,0,0,69.67706,7.642769,0.0,984.85736,60.611996,9.435157,202.7061,0.58610743,74.61094,6.431141,153.21867,0.66386676,57.527634,9.751198,180.00325,0.7055898,980.96295,66.03357,7.4233932,157.63962,0.5909143,0.7026447,280.32657,272.71454,1.1418822,92.56521739130434,105.8695652173913,10.521739130434783,25.47826086956522,46.94583333333333,1.1208333333333333,36.52173913043478,51.47826086956522,1.3,58.73913043478261,0.9916666666666667,15.91304347826087,32.95652173913044,1.1833333333333333
2018-02-01,1341.0,1107.0,953.0,1485.0,1036.0,950.0,723.0,742.0,871.0,1488.0,1694.0,1100.0,552.0,1399.0,1012.0,1422.0,60.69704,40.477955,32.161846000000004,16.92042,24.442436,42.26942,37.986176,42.748993,9.506862,34.0307,38.501896,26.735693,2018,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,49.082266,52.255855,0,0,84.60197,4.467439,0.0,978.5878,82.60035,4.4894185,205.79547,0.33154368,84.20574,3.8409684,166.40384,0.3676536,82.111336,4.768473,178.83632,0.3231831,974.5427,76.836296,4.3084335,173.29187,0.36118862,0.8608593,283.25958,271.36005,1.7729095,96.21739130434783,105.6086956521739,18.17391304347826,32.130434782608695,60.9,2.8791666666666664,38.34782608695652,52.608695652173914,2.3541666666666665,66.56521739130434,2.7416666666666667,29.73913043478261,42.34782608695652,2.904166666666667
2018-02-02,1386.0,1127.0,985.0,1535.0,1045.0,960.0,713.0,759.0,903.0,1542.0,1733.0,1095.0,564.0,1459.0,1019.0,1461.0,52.780330000000006,32.212498,32.083183,24.228321,19.445034,41.03603,14.104996,38.780125,19.5566,29.816305,33.802597,20.662325,2018,33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,56.311504000000006,58.336725,0,0,82.56017,4.438457,0.057762098,964.99164,80.302414,4.5250344,234.5409,0.79285026,82.8839,4.0966277,222.79578,0.84010595,80.63761,4.623469,169.47844,0.7439812,960.67804,76.72384,4.52402,252.28217,0.5597473,0.99112165,275.29724,272.21982,0.8220341,72.47826086956522,89.8695652173913,23.91304347826087,44.26086956521739,20.754166666666666,1.5291666666666668,51.47826086956522,67.69565217391305,1.2750000000000001,29.956521739130434,1.2666666666666666,11.956521739130435,28.608695652173914,2.0
2018-02-03,1004.0,899.0,850.0,1130.0,839.0,636.0,505.0,583.0,593.0,1150.0,1334.0,825.0,419.0,851.0,715.0,1043.0,62.82969,14.113168,49.231632,17.064332999999998,12.552144,52.683926,14.104996,47.36064,14.080279,12.671559,38.860302,12.57523,2018,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,66.295965,61.440919,0,0,95.72408,1.0774441,0.101701476,967.96265,95.665924,1.5110966,165.00903,0.49602938,97.2865,1.063645,144.97838,0.33684513,95.09684,1.4196347,163.94994,0.50551766,963.70215,95.492,0.7477829,167.39925,0.31335148,0.9162776,275.7164,270.1275,1.2275697,32.43478260869565,52.0,5.391304347826087,24.956521739130434,39.729166666666664,1.3333333333333333,16.869565217391305,36.78260869565217,1.3583333333333334,13.217391304347826,1.1291666666666667,7.826086956521739,27.347826086956523,1.4208333333333334
2018-02-04,869.0,725.0,655.0,860.0,688.0,491.0,438.0,432.0,436.0,927.0,1181.0,609.0,270.0,613.0,543.0,826.0,49.37583,20.057539,39.19513,13.92538,20.189522,44.118397,21.198488,38.992496,10.278686,21.862549,39.113773,19.91835,2018,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53.12051,49.271182,0,0,93.64477,0.82466155,0.006193459,965.52954,91.243195,1.3241037,198.13747,0.40690657,96.28518,0.82202154,171.5913,0.3238878,90.89623,1.1379977,203.81425,0.42852497,961.2368,94.16025,0.7674441,211.14441,0.32514396,0.31979457,278.70953,267.29984,1.011149,47.26086956521739,60.69565217391305,3.5217391304347827,16.130434782608695,106.64166666666667,1.8833333333333335,19.26086956521739,35.82608695652174,1.4124999999999999,26.043478260869566,1.3416666666666668,13.304347826086957,26.434782608695652,1.4791666666666667
2018-02-05,1273.0,1081.0,931.0,1452.0,1016.0,947.0,701.0,707.0,841.0,1439.0,1650.0,1078.0,534.0,1380.0,980.0,1387.0,43.23791,23.527739,24.717314,21.586582,15.736714,38.535397,24.14517,30.585117,14.280976999999998,23.866522,30.406057,20.223186,2018,36,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,46.303896,44.866094,0,0,86.015755,0.37575415,0.0020210345,974.2995,81.45367,1.0574603,240.71367,0.62364787,90.84015,0.28378123,157.36287,0.40225342,82.95814,0.802434,177.58626,0.3850776,970.1503,88.979645,0.098490715,176.28424,0.4084868,0.66947764,276.3545,269.10175,1.1982752,63.608695652173914,76.56521739130434,7.6521739130434785,21.47826086956522,52.020833333333336,2.1041666666666665,29.695652173913043,44.52173913043478,1.8541666666666667,32.869565217391305,1.8458333333333332,17.130434782608695,32.43478260869565,1.8208333333333335
2018-02-06,1303.0,1096.0,926.0,1459.0,1025.0,951.0,718.0,726.0,860.0,1459.0,1665.0,1075.0,539.0,1425.0,982.0,1396.0,47.643036,29.22825,28.978968,23.773531,22.206627,39.10924,40.190014,31.809813,21.275877,28.321625,34.910065,26.319593,2018,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,52.752499,53.08569,0,0,81.46673,0.7570669,0.0,982.3941,77.54653,0.7823591,171.02464,0.8122544,82.76158,0.7916364,163.53978,0.6994701,77.461205,1.0242655,138.85739,0.47555566,978.2707,79.40655,0.5137641,153.25061,0.6798181,0.9758598,274.69333,270.75354,1.602983,34.56521739130435,47.91304347826087,2.869565217391304,13.304347826086957,41.27916666666666,2.1999999999999997,9.521739130434783,24.52173913043478,1.9958333333333333,6.086956521739131,2.0458333333333334,2.217391304347826,13.26086956521739,2.1083333333333334
2018-02-07,1168.0,950.0,822.0,1315.0,920.0,826.0,608.0,634.0,748.0,1247.0,1457.0,952.0,461.0,1215.0,852.0,1179.0,38.672974,41.864086,21.082264,38.00946,36.63782,32.808167,53.958866,21.645382,35.491726,37.64079,21.798765,37.687523,2018,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59.091724,57.137108,0,0,78.309006,0.063917436,0.0020862122,977.9043,74.99936,0.29140684,130.78018,0.7990206,78.12635,0.20660003,112.5344,0.7117633,74.27868,0.30746445,138.8289,0.6503182,973.7784,74.4408,-0.031342864,149.01251,0.53973764,0.98732376,274.6694,270.7984,1.3712482,46.30434782608695,61.65217391304348,6.391304347826087,20.47826086956522,9.920833333333333,1.2375,29.0,44.26086956521739,1.2249999999999999,18.391304347826086,0.9791666666666666,9.347826086956522,24.695652173913043,1.2583333333333333
2018-02-08,1341.0,1118.0,946.0,1519.0,1033.0,949.0,438.0,757.0,879.0,1474.0,1694.0,1116.0,533.0,1467.0,1000.0,1428.0,48.291836,33.40289,30.557436,21.731117,32.598152,41.17126500000001,34.16342,36.61118,13.659348,34.861683,34.29694,34.769485,2018,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,52.288553,50.27052800000001,0,0,93.48054,-0.09861382,0.25008366,971.15137,91.514496,0.25874653,164.30675,0.3991312,94.10473,0.046397686,159.90349,0.30368313,92.39385,0.11157184,197.11023,0.34449697,966.9675,90.423584,-0.13184948,206.3736,0.38256407,0.852794,277.49207,270.06915,1.0979977,73.78260869565217,85.73913043478261,11.217391304347826,25.608695652173914,40.15416666666666,1.7958333333333334,45.91304347826087,60.43478260869565,1.95,40.56521739130435,1.9416666666666667,19.130434782608695,32.69565217391305,3.345833333333333
2018-02-09,1361.0,1144.0,996.0,1599.0,1055.0,966.0,733.0,774.0,962.0,1548.0,1755.0,1143.0,570.0,1540.0,1026.0,1482.0,51.306572,28.580362,31.477661,14.819498,21.09791,44.933018,30.683344,39.575176,6.6065974,29.422358000000006,32.87157,24.833933,2018,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,46.297159,46.1817734,0,0,80.48674,2.7105224,0.0,973.5823,77.39239,2.8280232,284.5955,0.31292033,86.32491,2.409891,175.73842,0.6098461,72.63356,3.1245918,245.55772,0.9246013,969.48926,85.56503,2.091911,139.68556,0.50805765,0.9584241,276.3608,266.7664,1.1317761,51.17391304347826,64.17391304347827,8.869565217391305,23.869565217391305,25.441666666666666,1.5666666666666667,23.608695652173914,38.21739130434783,1.5083333333333335,14.217391304347826,1.4791666666666667,9.73913043478261,25.347826086956523,1.5458333333333334
2018-02-10,1002.0,903.0,845.0,1295.0,836.0,621.0,505.0,588.0,712.0,1169.0,1372.0,841.0,435.0,994.0,721.0,1054.0,43.36526,52.634937,31.59026,10.788907,49.480804,35.78538,52.090023,32.275734,12.728705,52.529617,32.896538,52.794964,2018,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42.379167,45.004439,0,0,92.94681,0.730642,0.0,976.51196,93.31153,0.806175,188.54243,0.59447896,93.5014,0.9355865,123.331665,0.5139256,92.54769,0.9050419,149.70668,0.5369605,972.3863,92.38516,0.6593162,187.63573,0.44785747,0.8391478,276.49347,271.38617,1.2139801,20.043478260869566,35.52173913043478,1.1304347826086956,13.434782608695652,14.745833333333335,1.6333333333333335,14.347826086956522,28.0,1.5250000000000001,4.217391304347826,1.3,1.4782608695652173,14.91304347826087,1.5291666666666668
2018-02-11,857.0,696.0,659.0,869.0,660.0,496.0,437.0,422.0,440.0,907.0,1168.0,636.0,267.0,628.0,540.0,804.0,37.317524,71.3286,23.81278,26.673082,71.96633,31.59206,73.500114,27.60155,26.179876,71.68160999999998,25.551182,74.56191,2018,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50.485862,53.781426,0,0,91.25489,0.5108822,0.0,975.3636,91.06759,0.75391364,147.20325,0.67451,91.355,0.6781096,132.42458,0.49419197,90.10183,0.7091525,166.79929,0.53363335,971.2115,89.85267,0.43696383,145.25243,0.4957643,0.74440855,278.016,268.12903,1.2643945,17.434782608695652,34.21739130434783,2.090909090909091,15.0,138.12083333333334,2.1,8.608695652173912,22.652173913043477,1.6869565217391302,7.304347826086956,1.7166666666666668,2.1739130434782608,15.608695652173912,1.9749999999999999
2018-02-12,1202.0,973.0,883.0,1390.0,911.0,857.0,649.0,681.0,781.0,1361.0,1527.0,1003.0,496.0,1245.0,892.0,1269.0,39.34776,45.68887,25.80074,35.242958,41.285595,30.257,52.089115,31.792622,28.937962,45.69963,27.530663,43.621685,2018,43,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.043698000000006,60.73058399999999,0,0,79.600426,0.8248547,0.0,971.30634,76.25772,1.1171557,213.24347,0.6631171,81.288666,0.87384695,160.98341,0.60566837,75.21363,1.2150764,152.45644,0.6040167,967.1054,77.899025,0.6814325,175.80232,0.4000986,0.993668,276.01205,269.45132,0.97533554,127.08695652173913,141.47826086956522,60.34782608695652,76.65217391304348,11.762500000000001,0.9208333333333334,78.21739130434783,94.0,1.1500000000000001,83.04347826086956,0.48750000000000004,68.17391304347827,87.0,0.875
2018-02-13,1149.0,1016.0,869.0,1397.0,941.0,869.0,635.0,642.0,788.0,1321.0,1543.0,992.0,513.0,1259.0,854.0,1235.0,76.21485,34.161537,55.66826,8.117383,24.58434500000001,60.34389,28.989546,60.918274,2.451743,35.282265,62.435234,30.620478,2018,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,63.78564299999999,63.370017,0,0,94.249626,0.33653426,0.24819462,972.0774,93.28913,0.541815,180.13118,0.2525633,96.440155,0.357461,157.73695,0.13218172,93.618065,0.5853669,202.9826,0.25182685,967.90015,93.397575,0.34422013,222.63397,0.25906453,0.89939827,275.74744,269.47906,1.9945955,59.95652173913044,80.08695652173913,2.0,13.347826086956522,43.854166666666664,2.1374999999999997,39.30434782608695,61.130434782608695,1.7125000000000001,21.318181818181817,2.2125,4.608695652173913,16.73913043478261,3.0500000000000003
2018-02-14,1363.0,1116.0,973.0,1479.0,1038.0,953.0,732.0,762.0,865.0,1470.0,1672.0,1096.0,549.0,1433.0,1002.0,1416.0,60.49520500000001,21.501932,20.995533,48.25721400000001,9.794515,55.652504,30.662256,39.869934,25.31454500000001,17.97242,22.987555,11.120677,2018,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,69.252747,65.18447900000001,0,0,70.37496,0.86889404,0.0,973.9937,69.86613,0.8362338,258.8328,0.5171184,77.76709,0.77199596,226.5601,0.6253082,60.256077,1.2886845,224.32703,0.9817624,969.845,80.133415,0.55661476,171.56862,0.3763503,0.27506655,276.8046,266.8398,1.93926,69.0,88.82608695652173,1.7826086956521738,13.91304347826087,126.075,3.079166666666667,35.04347826086956,54.26086956521739,1.8791666666666667,34.95652173913044,2.191666666666667,8.608695652173912,24.869565217391305,3.8000000000000003
2018-02-15,1348.0,1137.0,954.0,1503.0,1067.0,967.0,733.0,745.0,899.0,1522.0,1713.0,1086.0,536.0,1476.0,1028.0,1450.0,63.396717,34.79479,24.763292,46.84315,18.186478,49.461887,44.17191,45.378708,19.012625,29.321653,36.673973,23.566614,2018,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,71.606442,64.39133299999999,0,0,66.19164,-0.4402955,0.0,974.99335,61.055637,0.075099334,316.70883,0.76068467,73.49602,-0.82233787,235.6607,0.8074441,58.769596,0.26938313,235.38531,1.0910206,970.7941,64.866905,-0.5810358,122.1734,0.51018494,0.60011744,276.2351,265.12158,1.4645697,66.04347826086956,87.3913043478261,20.695652173913043,41.34782608695652,156.44166666666666,1.925,39.30434782608695,60.130434782608695,1.4375,44.17391304347826,1.2291666666666667,25.73913043478261,47.78260869565217,1.625
2018-02-16,1327.0,1158.0,989.0,1506.0,1075.0,953.0,729.0,752.0,905.0,1557.0,1761.0,1124.0,552.0,1480.0,1030.0,1498.0,65.51039,54.611496,48.639416,24.292849,41.68314,53.49974,56.82174300000001,49.588753,18.482008,52.687893,52.287716,45.687283,2018,47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,72.932265,68.070761,0,0,69.29694,-1.2335304,0.0,981.886,67.876434,-0.8782273,162.11032,0.659555,72.8403,-1.3622853,142.4475,0.45488533,67.05602,-0.85033065,154.8875,0.5230443,977.6971,66.33776,-1.2848526,192.17241,0.40149942,0.6674775,281.57776,269.43176,0.96616066,58.0,85.52173913043478,20.608695652173914,47.69565217391305,102.30833333333334,1.5041666666666667,36.43478260869565,61.30434782608695,1.3416666666666668,29.565217391304348,1.1666666666666667,28.782608695652176,57.21739130434783,1.1458333333333333
2018-02-17,895.0,863.0,796.0,1115.0,814.0,572.0,463.0,520.0,613.0,1138.0,1312.0,828.0,396.0,871.0,645.0,1030.0,75.47191,63.90780600000001,59.578358,12.701833,54.91161,62.215622,67.69285,60.261665,11.274119,57.996326,65.57665,58.017193000000006,2018,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,72.280191,71.53578399999998,0,0,72.48171,1.298184,0.0,984.2216,71.570526,1.5998861,194.37079,0.5123364,74.25272,1.2194291,142.12955,0.37032226,69.803406,1.6432301,165.3217,0.32556736,980.1775,68.97603,1.235695,181.63179,0.34745756,0.965054,278.0491,271.60196,1.476124,30.130434782608695,48.43478260869565,4.130434782608695,19.652173913043477,86.26666666666667,2.1,16.652173913043477,34.52173913043478,1.9000000000000001,20.0,2.0208333333333335,11.173913043478262,27.52173913043478,2.0166666666666666
2018-02-18,748.0,637.0,583.0,844.0,602.0,428.0,390.0,377.0,447.0,852.0,1092.0,572.0,239.0,613.0,466.0,736.0,44.9786,47.051205,28.7935,44.54751,38.252243,39.201458,52.70294000000001,35.29263,39.2074,49.638916,34.020493,43.950253,2018,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73.34101000000003,74.50003000000002,0,0,80.05033,3.0056508,0.0,981.68243,75.67359,3.2136848,162.57603,0.6560584,78.22358,3.0706863,132.79912,0.78601474,76.05215,3.3399725,154.8842,0.52421564,977.6225,73.660515,3.0462286,162.27141,0.5227077,0.8826309,277.79617,271.55667,1.7767375,10.391304347826088,23.17391304347826,0.8695652173913043,8.826086956521738,55.4375,1.8916666666666666,5.173913043478261,14.434782608695652,2.033333333333333,2.652173913043478,1.875,1.0,9.869565217391305,1.825
