"Name";"Time";"Q@KFZ";
"8041_218_Süd";"16.01.2018 00:00:00";-1;0
"8041_221_Ost";"16.01.2018 00:00:00";681;7917
"8041_221_West";"16.01.2018 00:00:00";722;4583
"8045_203";"16.01.2018 00:00:00";960;8333
"8045_203_Nord";"16.01.2018 00:00:00";491;75
"8045_203_Süd";"16.01.2018 00:00:00";469;8334
"8051_101";"16.01.2018 00:00:00";1343;75
"8051_101_Nord";"16.01.2018 00:00:00";615;474
"8051_101_Süd";"16.01.2018 00:00:00";727;4583
"8055_108_Nord_bis20210121";"16.01.2018 00:00:00";425;92282
"8055_108_Süd_bis20210121";"16.01.2018 00:00:00";446;83798
"8010_205";"17.01.2018 00:00:00";935;5833
"8010_209";"17.01.2018 00:00:00";728;417
"8010_214";"17.01.2018 00:00:00";871;125
"8010_202_Nord";"17.01.2018 00:00:00";0;0
"8010_205_Ost";"17.01.2018 00:00:00";450;91666
"8010_205_West";"17.01.2018 00:00:00";484;66666
"8010_209_Ost";"17.01.2018 00:00:00";330;66666
"8010_209_West";"17.01.2018 00:00:00";397;375
"8010_213_Ost";"17.01.2018 00:00:00";715;25
"8010_214_Nord";"17.01.2018 00:00:00";396;16666
"8010_214_Süd";"17.01.2018 00:00:00";474;95834
"8020_102";"17.01.2018 00:00:00";1455;9153
"8020_103";"17.01.2018 00:00:00";1655;5393
"8020_107";"17.01.2018 00:00:00";1058;6681
"8020_102_Nord";"17.01.2018 00:00:00";723;1222
"8020_102_Süd";"17.01.2018 00:00:00";732;793
"8020_103_Nord";"17.01.2018 00:00:00";854;41437
"8020_103_Süd";"17.01.2018 00:00:00";801;125
"8020_107_Nord";"17.01.2018 00:00:00";588;6671
"8020_107_Süd";"17.01.2018 00:00:00";470;92
"8041_218";"17.01.2018 00:00:00";518;2917
"8041_221";"17.01.2018 00:00:00";1430;0
"8041_218_Nord";"17.01.2018 00:00:00";-1;0
"8041_218_Süd";"17.01.2018 00:00:00";-1;0
"8041_221_Ost";"17.01.2018 00:00:00";700;875
"8041_221_West";"17.01.2018 00:00:00";729;125
"8045_203";"17.01.2018 00:00:00";985;5
"8045_203_Nord";"17.01.2018 00:00:00";503;25
"8045_203_Süd";"17.01.2018 00:00:00";482;25
"8051_101";"17.01.2018 00:00:00";1400;4584
"8051_101_Nord";"17.01.2018 00:00:00";630;9167
"8051_101_Süd";"17.01.2018 00:00:00";769;5417
"8055_108_Nord_bis20210121";"17.01.2018 00:00:00";430;66666
"8055_108_Süd_bis20210121";"17.01.2018 00:00:00";468;54166
"8010_205";"18.01.2018 00:00:00";949;5
"8010_209";"18.01.2018 00:00:00";726;5
"8010_214";"18.01.2018 00:00:00";889;5417
"8010_202_Nord";"18.01.2018 00:00:00";0;0
"8010_205_Ost";"18.01.2018 00:00:00";458;66666
"8010_205_West";"18.01.2018 00:00:00";490;83334
"8010_209_Ost";"18.01.2018 00:00:00";325;8334
"8010_209_West";"18.01.2018 00:00:00";401;41666
"8010_213_Ost";"18.01.2018 00:00:00";716;9167
"8010_214_Nord";"18.01.2018 00:00:00";408;45834
"8010_214_Süd";"18.01.2018 00:00:00";481;8334
"8020_102";"18.01.2018 00:00:00";1426;8342
"8020_103";"18.01.2018 00:00:00";1648;7921
"8020_107";"18.01.2018 00:00:00";1049;829
"8020_102_Nord";"18.01.2018 00:00:00";713;7093
"8020_102_Süd";"18.01.2018 00:00:00";713;125
"8020_103_Nord";"18.01.2018 00:00:00";848;12683
"8020_103_Süd";"18.01.2018 00:00:00";800;6653
"8020_107_Nord";"18.01.2018 00:00:00";570;5824
"8020_107_Süd";"18.01.2018 00:00:00";478;50046
"8041_218";"18.01.2018 00:00:00";529;7083
"8041_221";"18.01.2018 00:00:00";1477;5416
"8041_218_Nord";"18.01.2018 00:00:00";-1;0
"8041_218_Süd";"18.01.2018 00:00:00";-1;0
"8041_221_Ost";"18.01.2018 00:00:00";727;5833
"8041_221_West";"18.01.2018 00:00:00";749;9583
"8045_203";"18.01.2018 00:00:00";1000;8333
"8045_203_Nord";"18.01.2018 00:00:00";511;25
"8045_203_Süd";"18.01.2018 00:00:00";489;58334
"8051_101";"18.01.2018 00:00:00";1375;75
"8051_101_Nord";"18.01.2018 00:00:00";625;7917
"8051_101_Süd";"18.01.2018 00:00:00";749;9583
"8055_108_Nord_bis20210121";"18.01.2018 00:00:00";429;0
"8055_108_Süd_bis20210121";"18.01.2018 00:00:00";455;20834
"8010_205";"19.01.2018 00:00:00";937;875
"8010_209";"19.01.2018 00:00:00";735;875
"8010_214";"19.01.2018 00:00:00";931;7917
"8010_202_Nord";"19.01.2018 00:00:00";0;0
"8010_205_Ost";"19.01.2018 00:00:00";452;45834
"8010_205_West";"19.01.2018 00:00:00";485;41666
"8010_209_Ost";"19.01.2018 00:00:00";327;83334
"8010_209_West";"19.01.2018 00:00:00";408;4166
"8010_213_Ost";"19.01.2018 00:00:00";732;75
"8010_214_Nord";"19.01.2018 00:00:00";427;66666
"8010_214_Süd";"19.01.2018 00:00:00";504;125
"8020_102";"19.01.2018 00:00:00";1493;9143
"8020_103";"19.01.2018 00:00:00";1697;5413
"8020_107";"19.01.2018 00:00:00";1071;8727
"8020_102_Nord";"19.01.2018 00:00:00";745;6236
"8020_102_Süd";"19.01.2018 00:00:00";748;2907
"8020_103_Nord";"19.01.2018 00:00:00";870;8745
"8020_103_Süd";"19.01.2018 00:00:00";826;6667
"8020_107_Nord";"19.01.2018 00:00:00";588;7491
"8020_107_Süd";"19.01.2018 00:00:00";483;1236
"8041_218";"19.01.2018 00:00:00";545;9167
"8041_221";"19.01.2018 00:00:00";1549;375
"8041_218_Nord";"19.01.2018 00:00:00";-1;0
"8041_218_Süd";"19.01.2018 00:00:00";-1;0
"8041_221_Ost";"19.01.2018 00:00:00";767;5833
"8041_221_West";"19.01.2018 00:00:00";781;7917
"8045_203";"19.01.2018 00:00:00";991;3333
"8045_203_Nord";"19.01.2018 00:00:00";510;16666
"8045_203_Süd";"19.01.2018 00:00:00";481;16666
"8051_101";"19.01.2018 00:00:00";1435;3334
"8051_101_Nord";"19.01.2018 00:00:00";653;7083
"8051_101_Süd";"19.01.2018 00:00:00";781;625
"8055_108_Nord_bis20210121";"19.01.2018 00:00:00";457;91568
"8055_108_Süd_bis20210121";"19.01.2018 00:00:00";485;89902
"8010_205";"20.01.2018 00:00:00";957;4167
"8010_209";"20.01.2018 00:00:00";742;0
"8010_214";"20.01.2018 00:00:00";943;1667
"8010_202_Nord";"20.01.2018 00:00:00";0;0
"8010_205_Ost";"20.01.2018 00:00:00";459;8334
"8010_205_West";"20.01.2018 00:00:00";498;33334
"8010_209_Ost";"20.01.2018 00:00:00";326;16666
"8010_209_West";"20.01.2018 00:00:00";415;83334
"8010_213_Ost";"20.01.2018 00:00:00";761;4583
"8010_214_Nord";"20.01.2018 00:00:00";426;58334
"8010_214_Süd";"20.01.2018 00:00:00";516;5833
"8020_102";"20.01.2018 00:00:00";1570;9158
"8020_103";"20.01.2018 00:00:00";1757;7908
"8020_107";"20.01.2018 00:00:00";1125;6643
"8020_102_Nord";"20.01.2018 00:00:00";792;9579
"8020_102_Süd";"20.01.2018 00:00:00";777;9579
"8020_103_Nord";"20.01.2018 00:00:00";900;6245
"8020_103_Süd";"20.01.2018 00:00:00";857;1662
"8020_107_Nord";"20.01.2018 00:00:00";625;9565
"8020_107_Süd";"20.01.2018 00:00:00";499;70786
"8041_218";"20.01.2018 00:00:00";567;5417
"8041_221";"20.01.2018 00:00:00";1598;375
"8041_218_Nord";"20.01.2018 00:00:00";-1;0
"8041_218_Süd";"20.01.2018 00:00:00";-1;0
"8041_221_Ost";"20.01.2018 00:00:00";811;7917
"8041_221_West";"20.01.2018 00:00:00";786;5833
"8045_203";"20.01.2018 00:00:00";1044;625
"8045_203_Nord";"20.01.2018 00:00:00";549;4167
"8045_203_Süd";"20.01.2018 00:00:00";495;20834
"8051_101";"20.01.2018 00:00:00";1508;4584
"8051_101_Nord";"20.01.2018 00:00:00";694;5417
"8051_101_Süd";"20.01.2018 00:00:00";813;9167
"8055_108_Nord_bis20210121";"20.01.2018 00:00:00";473;45834
"8055_108_Süd_bis20210121";"20.01.2018 00:00:00";506;83334
"8010_205";"21.01.2018 00:00:00";618;5
"8010_209";"21.01.2018 00:00:00";502;375
"8010_214";"21.01.2018 00:00:00";658;5417
"8010_202_Nord";"21.01.2018 00:00:00";0;0
"8010_205_Ost";"21.01.2018 00:00:00";307;125
"8010_205_West";"21.01.2018 00:00:00";311;375
"8010_209_Ost";"21.01.2018 00:00:00";218;625
"8010_209_West";"21.01.2018 00:00:00";283;75
"8010_213_Ost";"21.01.2018 00:00:00";567;9167
"8010_214_Nord";"21.01.2018 00:00:00";300;25
"8010_214_Süd";"21.01.2018 00:00:00";358;29166
"8020_102";"21.01.2018 00:00:00";1176;5005
"8020_103";"21.01.2018 00:00:00";1371;4116
"8020_107";"21.01.2018 00:00:00";829;5449
"8020_102_Nord";"21.01.2018 00:00:00";587;7505
"8020_102_Süd";"21.01.2018 00:00:00";588;75
"8020_103_Nord";"21.01.2018 00:00:00";674;82965
"8020_103_Süd";"21.01.2018 00:00:00";696;582
"8020_107_Nord";"21.01.2018 00:00:00";471;58658
"8020_107_Süd";"21.01.2018 00:00:00";357;95834
"8041_218";"21.01.2018 00:00:00";438;41666
"8041_221";"21.01.2018 00:00:00";1052;4584
"8041_218_Nord";"21.01.2018 00:00:00";-1;0
"8041_218_Süd";"21.01.2018 00:00:00";-1;0
"8041_221_Ost";"21.01.2018 00:00:00";516;7083
"8041_221_West";"21.01.2018 00:00:00";535;75
"8045_203";"21.01.2018 00:00:00";720;25
"8045_203_Nord";"21.01.2018 00:00:00";384;54166
"8045_203_Süd";"21.01.2018 00:00:00";335;70834
"8051_101";"21.01.2018 00:00:00";1087;0
"8051_101_Nord";"21.01.2018 00:00:00";468;41666
"8051_101_Süd";"21.01.2018 00:00:00";618;5833
"8055_108_Nord_bis20210121";"21.01.2018 00:00:00";325;45834
"8055_108_Süd_bis20210121";"21.01.2018 00:00:00";353;45834
"8010_205";"22.01.2018 00:00:00";469;625
"8010_209";"22.01.2018 00:00:00";433;54166
"8010_214";"22.01.2018 00:00:00";552;1667
"8010_202_Nord";"22.01.2018 00:00:00";0;0
"8010_205_Ost";"22.01.2018 00:00:00";240;66667
"8010_205_West";"22.01.2018 00:00:00";228;95833
"8010_209_Ost";"22.01.2018 00:00:00";189;41667
"8010_209_West";"22.01.2018 00:00:00";244;125
"8010_213_Ost";"22.01.2018 00:00:00";437;8334
"8010_214_Nord";"22.01.2018 00:00:00";270;33334
"8010_214_Süd";"22.01.2018 00:00:00";281;83334
"8020_102";"22.01.2018 00:00:00";933;37823
"8020_103";"22.01.2018 00:00:00";1195;907
"8020_107";"22.01.2018 00:00:00";591;5
"8020_102_Nord";"22.01.2018 00:00:00";465;4398
"8020_102_Süd";"22.01.2018 00:00:00";468;33426
"8020_103_Nord";"22.01.2018 00:00:00";616;88055
"8020_103_Süd";"22.01.2018 00:00:00";578;2102
"8020_107_Nord";"22.01.2018 00:00:00";335;625
"8020_107_Süd";"22.01.2018 00:00:00";255;37546
"8041_218";"22.01.2018 00:00:00";272;4166
"8041_221";"22.01.2018 00:00:00";850;6667
"8041_218_Nord";"22.01.2018 00:00:00";-1;0
"8041_218_Süd";"22.01.2018 00:00:00";-1;0
"8041_221_Ost";"22.01.2018 00:00:00";397;4166
"8041_221_West";"22.01.2018 00:00:00";453;625
"8045_203";"22.01.2018 00:00:00";525;9583
"8045_203_Nord";"22.01.2018 00:00:00";264;95834
"8045_203_Süd";"22.01.2018 00:00:00";261;0
"8051_101";"22.01.2018 00:00:00";819;7917
"8051_101_Nord";"22.01.2018 00:00:00";378;54166
"8051_101_Süd";"22.01.2018 00:00:00";441;25
"8055_108_Nord_bis20210121";"22.01.2018 00:00:00";239;79167
"8055_108_Süd_bis20210121";"22.01.2018 00:00:00";249;75
"8010_205";"23.01.2018 00:00:00";917;75
"8010_209";"23.01.2018 00:00:00";694;833
"8010_214";"23.01.2018 00:00:00";856;417
"8010_202_Nord";"23.01.2018 00:00:00";0;0
"8010_205_Ost";"23.01.2018 00:00:00";438;95834
"8010_205_West";"23.01.2018 00:00:00";478;79166
"8010_209_Ost";"23.01.2018 00:00:00";305;4166
"8010_209_West";"23.01.2018 00:00:00";389;4166
"8010_213_Ost";"23.01.2018 00:00:00";707;5833
"8010_214_Nord";"23.01.2018 00:00:00";390;16666
"8010_214_Süd";"23.01.2018 00:00:00";465;875
"8020_102";"23.01.2018 00:00:00";1426;7487
"8020_103";"23.01.2018 00:00:00";1609;7069
"8020_107";"23.01.2018 00:00:00";1045;9597
"8020_102_Nord";"23.01.2018 00:00:00";709;3329
"8020_102_Süd";"23.01.2018 00:00:00";717;4157
"8020_103_Nord";"23.01.2018 00:00:00";834;403
"8020_103_Süd";"23.01.2018 00:00:00";775;6667
"8020_107_Nord";"23.01.2018 00:00:00";572;7926
"8020_107_Süd";"23.01.2018 00:00:00";473;16714
"8041_218";"23.01.2018 00:00:00";528;2917
"8041_221";"23.01.2018 00:00:00";1432;625
"8041_218_Nord";"23.01.2018 00:00:00";-1;0
"8041_218_Süd";"23.01.2018 00:00:00";-1;0
"8041_221_Ost";"23.01.2018 00:00:00";707;6667
"8041_221_West";"23.01.2018 00:00:00";724;9583
"8045_203";"23.01.2018 00:00:00";959;875
"8045_203_Nord";"23.01.2018 00:00:00";488;45834
"8045_203_Süd";"23.01.2018 00:00:00";471;41666
"8051_101";"23.01.2018 00:00:00";1355;75
"8051_101_Nord";"23.01.2018 00:00:00";616;833
"8051_101_Süd";"23.01.2018 00:00:00";739;6667
"8055_108_Nord_bis20210121";"23.01.2018 00:00:00";438;185
"8055_108_Süd_bis20210121";"23.01.2018 00:00:00";463;74905
"8010_205";"24.01.2018 00:00:00";913;7917
"8010_209";"24.01.2018 00:00:00";695;875
"8010_214";"24.01.2018 00:00:00";862;2083
"8010_202_Nord";"24.01.2018 00:00:00";0;0
"8010_205_Ost";"24.01.2018 00:00:00";439;16666
"8010_205_West";"24.01.2018 00:00:00";474;625
"8010_209_Ost";"24.01.2018 00:00:00";302;41666
"8010_209_West";"24.01.2018 00:00:00";393;45834
"8010_213_Ost";"24.01.2018 00:00:00";700;6667
"8010_214_Nord";"24.01.2018 00:00:00";396;58334
"8010_214_Süd";"24.01.2018 00:00:00";465;625
"8020_102";"24.01.2018 00:00:00";1389;1671
"8020_103";"24.01.2018 00:00:00";1606;2477
"8020_107";"24.01.2018 00:00:00";1042;7913
"8020_102_Nord";"24.01.2018 00:00:00";694;3338
"8020_102_Süd";"24.01.2018 00:00:00";694;8333
"8020_103_Nord";"24.01.2018 00:00:00";829;2065
"8020_103_Süd";"24.01.2018 00:00:00";777;412
"8020_107_Nord";"24.01.2018 00:00:00";569;4986
"8020_107_Süd";"24.01.2018 00:00:00";473;2926
"8041_218";"24.01.2018 00:00:00";519;3333
"8041_221";"24.01.2018 00:00:00";1407;9584
"8041_218_Nord";"24.01.2018 00:00:00";-1;0
"8041_218_Süd";"24.01.2018 00:00:00";-1;0
"8041_221_Ost";"24.01.2018 00:00:00";689;625
"8041_221_West";"24.01.2018 00:00:00";718;3333
"8045_203";"24.01.2018 00:00:00";963;0
"8045_203_Nord";"24.01.2018 00:00:00";498;79166
"8045_203_Süd";"24.01.2018 00:00:00";464;20834
"8051_101";"24.01.2018 00:00:00";1333;2916
"8051_101_Nord";"24.01.2018 00:00:00";612;4583
"8051_101_Süd";"24.01.2018 00:00:00";720;8333
"8055_108_Nord_bis20210121";"24.01.2018 00:00:00";427;54166
"8055_108_Süd_bis20210121";"24.01.2018 00:00:00";463;33334
"8010_205";"25.01.2018 00:00:00";944;7917
"8010_209";"25.01.2018 00:00:00";710;833
"8010_214";"25.01.2018 00:00:00";870;8333
"8010_202_Nord";"25.01.2018 00:00:00";0;0
"8010_205_Ost";"25.01.2018 00:00:00";453;91666
"8010_205_West";"25.01.2018 00:00:00";490;875
"8010_209_Ost";"25.01.2018 00:00:00";309;79166
"8010_209_West";"25.01.2018 00:00:00";400;29166
"8010_213_Ost";"25.01.2018 00:00:00";723;0
"8010_214_Nord";"25.01.2018 00:00:00";398;8334
"8010_214_Süd";"25.01.2018 00:00:00";472;75
"8020_102";"25.01.2018 00:00:00";1427;829
"8020_103";"25.01.2018 00:00:00";1639;2115
"8020_107";"25.01.2018 00:00:00";1049;3319
"8020_102_Nord";"25.01.2018 00:00:00";714;7083
"8020_102_Süd";"25.01.2018 00:00:00";712;3745
"8020_103_Nord";"25.01.2018 00:00:00";845;3778
"8020_103_Süd";"25.01.2018 00:00:00";793;8338
"8020_107_Nord";"25.01.2018 00:00:00";577;2505
"8020_107_Süd";"25.01.2018 00:00:00";472;8148
"8041_218";"25.01.2018 00:00:00";520;2083
"8041_221";"25.01.2018 00:00:00";1434;8334
"8041_218_Nord";"25.01.2018 00:00:00";-1;0
"8041_218_Süd";"25.01.2018 00:00:00";-1;0
"8041_221_Ost";"25.01.2018 00:00:00";707;9167
"8041_221_West";"25.01.2018 00:00:00";726;9167
"8045_203";"25.01.2018 00:00:00";1003;2917
"8045_203_Nord";"25.01.2018 00:00:00";510;75
"8045_203_Süd";"25.01.2018 00:00:00";492;54166
"8051_101";"25.01.2018 00:00:00";1405;834
"8051_101_Nord";"25.01.2018 00:00:00";652;9167
"8051_101_Süd";"25.01.2018 00:00:00";752;1667
"8055_108_Nord_bis20210121";"25.01.2018 00:00:00";434;16666
"8055_108_Süd_bis20210121";"25.01.2018 00:00:00";469;45834
"8010_205";"26.01.2018 00:00:00";928;2917
"8010_209";"26.01.2018 00:00:00";719;4167
"8010_214";"26.01.2018 00:00:00";868;0
"8010_202_Nord";"26.01.2018 00:00:00";0;0
"8010_205_Ost";"26.01.2018 00:00:00";445;83334
"8010_205_West";"26.01.2018 00:00:00";482;45834
"8010_209_Ost";"26.01.2018 00:00:00";316;375
"8010_209_West";"26.01.2018 00:00:00";403;4166
"8010_213_Ost";"26.01.2018 00:00:00";738;4583
"8010_214_Nord";"26.01.2018 00:00:00";391;75
"8010_214_Süd";"26.01.2018 00:00:00";476;25
"8020_102";"26.01.2018 00:00:00";1427;1217
"8020_103";"26.01.2018 00:00:00";1634;4158
"8020_107";"26.01.2018 00:00:00";1047;7087
"8020_102_Nord";"26.01.2018 00:00:00";710;7486
"8020_102_Süd";"26.01.2018 00:00:00";716;37317
"8020_103_Nord";"26.01.2018 00:00:00";844;957
"8020_103_Süd";"26.01.2018 00:00:00";789;4588
"8020_107_Nord";"26.01.2018 00:00:00";573;5417
"8020_107_Süd";"26.01.2018 00:00:00";474;16714
"8041_218";"26.01.2018 00:00:00";516;4583
"8041_221";"26.01.2018 00:00:00";1440;8334
"8041_218_Nord";"26.01.2018 00:00:00";-1;0
"8041_218_Süd";"26.01.2018 00:00:00";-1;0
"8041_221_Ost";"26.01.2018 00:00:00";710;4167
"8041_221_West";"26.01.2018 00:00:00";730;4167
"8045_203";"26.01.2018 00:00:00";994;375
"8045_203_Nord";"26.01.2018 00:00:00";512;417
"8045_203_Süd";"26.01.2018 00:00:00";482;33334
"8051_101";"26.01.2018 00:00:00";1385;5834
"8051_101_Nord";"26.01.2018 00:00:00";637;2917
"8051_101_Süd";"26.01.2018 00:00:00";748;2917
"8055_108_Nord_bis20210121";"26.01.2018 00:00:00";436;66666
"8055_108_Süd_bis20210121";"26.01.2018 00:00:00";473;75
"8010_205";"27.01.2018 00:00:00";959;7917
"8010_209";"27.01.2018 00:00:00";733;2917
"8010_214";"27.01.2018 00:00:00";886;8333
"8010_202_Nord";"27.01.2018 00:00:00";0;0
"8010_205_Ost";"27.01.2018 00:00:00";461;29166
"8010_205_West";"27.01.2018 00:00:00";498;5
"8010_209_Ost";"27.01.2018 00:00:00";323;58334
"8010_209_West";"27.01.2018 00:00:00";409;70834
"8010_213_Ost";"27.01.2018 00:00:00";757;6667
"8010_214_Nord";"27.01.2018 00:00:00";402;75
"8010_214_Süd";"27.01.2018 00:00:00";484;8334
"8020_102";"27.01.2018 00:00:00";1530;2908
"8020_103";"27.01.2018 00:00:00";1735;9135
"8020_107";"27.01.2018 00:00:00";1102;18
"8020_102_Nord";"27.01.2018 00:00:00";770;4972
"8020_102_Süd";"27.01.2018 00:00:00";759;7935
"8020_103_Nord";"27.01.2018 00:00:00";897;5824
"8020_103_Süd";"27.01.2018 00:00:00";838;331
"8020_107_Nord";"27.01.2018 00:00:00";605;838
"8020_107_Süd";"27.01.2018 00:00:00";496;91806
"8041_218";"27.01.2018 00:00:00";565;4167
"8041_221";"27.01.2018 00:00:00";1497;625
"8041_218_Nord";"27.01.2018 00:00:00";-1;0
"8041_218_Süd";"27.01.2018 00:00:00";-1;0
"8041_221_Ost";"27.01.2018 00:00:00";749;417
"8041_221_West";"27.01.2018 00:00:00";748;5833
"8045_203";"27.01.2018 00:00:00";1040;375
"8045_203_Nord";"27.01.2018 00:00:00";542;5833
"8045_203_Süd";"27.01.2018 00:00:00";497;79166
"8051_101";"27.01.2018 00:00:00";1467;4584
"8051_101_Nord";"27.01.2018 00:00:00";670;4167
"8051_101_Süd";"27.01.2018 00:00:00";797;417
"8055_108_Nord_bis20210121";"27.01.2018 00:00:00";452;23053
"8055_108_Süd_bis20210121";"27.01.2018 00:00:00";495;74023
"8010_205";"28.01.2018 00:00:00";629;625
"8010_209";"28.01.2018 00:00:00";509;45834
"8010_214";"28.01.2018 00:00:00";619;833
"8010_202_Nord";"28.01.2018 00:00:00";0;0
"8010_205_Ost";"28.01.2018 00:00:00";312;79166
"8010_205_West";"28.01.2018 00:00:00";316;83334
"8010_209_Ost";"28.01.2018 00:00:00";219;83333
"8010_209_West";"28.01.2018 00:00:00";289;625
"8010_213_Ost";"28.01.2018 00:00:00";587;25
"8010_214_Nord";"28.01.2018 00:00:00";283;45834
"8010_214_Süd";"28.01.2018 00:00:00";335;625
"8020_102";"28.01.2018 00:00:00";1157;0
"8020_103";"28.01.2018 00:00:00";1338;4564
"8020_107";"28.01.2018 00:00:00";818;57733
"8020_102_Nord";"28.01.2018 00:00:00";575;5417
"8020_102_Süd";"28.01.2018 00:00:00";581;4583
"8020_103_Nord";"28.01.2018 00:00:00";665;20557
"8020_103_Süd";"28.01.2018 00:00:00";673;2509
"8020_107_Nord";"28.01.2018 00:00:00";465;58008
"8020_107_Süd";"28.01.2018 00:00:00";352;99722
"8041_218";"28.01.2018 00:00:00";407;91666
"8041_221";"28.01.2018 00:00:00";924;75
"8041_218_Nord";"28.01.2018 00:00:00";-1;0
"8041_218_Süd";"28.01.2018 00:00:00";-1;0
"8041_221_Ost";"28.01.2018 00:00:00";453;54166
"8041_221_West";"28.01.2018 00:00:00";471;20834
"8045_203";"28.01.2018 00:00:00";727;833
"8045_203_Nord";"28.01.2018 00:00:00";382;16666
"8045_203_Süd";"28.01.2018 00:00:00";344;91666
"8051_101";"28.01.2018 00:00:00";1063;25
"8051_101_Nord";"28.01.2018 00:00:00";463;16666
"8051_101_Süd";"28.01.2018 00:00:00";600;833
"8055_108_Nord_bis20210121";"28.01.2018 00:00:00";305;91666
"8055_108_Süd_bis20210121";"28.01.2018 00:00:00";335;25
"8010_205";"29.01.2018 00:00:00";477;33334
"8010_209";"29.01.2018 00:00:00";430;91666
"8010_214";"29.01.2018 00:00:00";452;29166
"8010_202_Nord";"29.01.2018 00:00:00";0;0
"8010_205_Ost";"29.01.2018 00:00:00";239;125
"8010_205_West";"29.01.2018 00:00:00";238;20833
"8010_209_Ost";"29.01.2018 00:00:00";192;20833
"8010_209_West";"29.01.2018 00:00:00";238;70833
"8010_213_Ost";"29.01.2018 00:00:00";427;95834
"8010_214_Nord";"29.01.2018 00:00:00";218;33333
"8010_214_Süd";"29.01.2018 00:00:00";233;95833
"8020_102";"29.01.2018 00:00:00";900;71344
"8020_103";"29.01.2018 00:00:00";1137;7
"8020_107";"29.01.2018 00:00:00";569;507
"8020_102_Nord";"29.01.2018 00:00:00";449;21204
"8020_102_Süd";"29.01.2018 00:00:00";451;5014
"8020_103_Nord";"29.01.2018 00:00:00";583;71436
"8020_103_Süd";"29.01.2018 00:00:00";553;2926
"8020_107_Nord";"29.01.2018 00:00:00";328;41943
"8020_107_Süd";"29.01.2018 00:00:00";240;58565
"8041_218";"29.01.2018 00:00:00";250;5
"8041_221";"29.01.2018 00:00:00";657;1667
"8041_218_Nord";"29.01.2018 00:00:00";-1;0
"8041_218_Süd";"29.01.2018 00:00:00";-1;0
"8041_221_Ost";"29.01.2018 00:00:00";302;4166
"8041_221_West";"29.01.2018 00:00:00";355;125
"8045_203";"29.01.2018 00:00:00";541;5
"8045_203_Nord";"29.01.2018 00:00:00";270;16666
"8045_203_Süd";"29.01.2018 00:00:00";271;33334
"8051_101";"29.01.2018 00:00:00";800;2083
"8051_101_Nord";"29.01.2018 00:00:00";366;4166
"8051_101_Süd";"29.01.2018 00:00:00";434;16666
"8055_108_Nord_bis20210121";"29.01.2018 00:00:00";230;11014
"8055_108_Süd_bis20210121";"29.01.2018 00:00:00";238;7268
"8010_205";"30.01.2018 00:00:00";917;7917
"8010_209";"30.01.2018 00:00:00";699;9167
"8010_214";"30.01.2018 00:00:00";828;3333
"8010_202_Nord";"30.01.2018 00:00:00";0;0
"8010_205_Ost";"30.01.2018 00:00:00";439;0
"8010_205_West";"30.01.2018 00:00:00";478;79166
"8010_209_Ost";"30.01.2018 00:00:00";310;25
"8010_209_West";"30.01.2018 00:00:00";389;66666
"8010_213_Ost";"30.01.2018 00:00:00";696;4167
"8010_214_Nord";"30.01.2018 00:00:00";385;20834
"8010_214_Süd";"30.01.2018 00:00:00";443;125
